16415275 Gray Rhea  Hart 444 Carlos 23209 1164.00   
16415632 Herbert Aleka  Thorne 290 Bryantown 37097 177.00    
16416263 Alexiou Cynthia  Bright 327 SanMar 33289 822.00    
16416618 Brewer Jim  Sparrow 265 Crellin 18057 464.00    
16417073 Karahalios Lukas  Leslie 217 Gambrills 36985 387.00    
16417679 Cates Ann  Barnard 409 Mayo 17049 297.00    
16418137 Spiteri Diona  Mcguire 486 Garrison 34633 1139.00   
16418470 Lekas Arlene  Mooney 224 Stockton 15145 347.00    
16418922 Liu Chloris  Mcconnell 283 Corriganville 24553 860.00    
16418939 Leos Eugene  Saunders 396 Katerini 14809 1254.00   
16419693 Carpenter Rita  Busby 342 Colesville 44041 926.00    
16419967 Woodward Kora  Kerr 406 BowmansAddition 25449 598.00    
16420824 Albright Harvey  Eaton 477 Crownsville 35865 1187.00   
16421170 May Orion  Webster 345 Lamia 23321 540.00    
16421192 Stratos Ernest  Herbert 164 Edgewater 21753 834.00    
16421357 Scala Helen  Best 394 WhiteMarsh 30713 156.00    
16421721 Kallas Joshua  Prince 116 Yarrowsburg 29705 928.00    
16422339 Kakos Daniel  Molloy 496 Clinton 19849 237.00    
16422834 Bates Franklin  Holden 272 Shaft 45609 1044.00   
16423954 Matthias Maichail  Rowe 226 Galesville 39001 724.00    
16424177 Jamessonn Lucy  Bate 136 SilverHill 19737 731.00    
16424777 Zografos Donald  Whiteley 134 Grahamtown 14809 590.00    
16425043 Cates Titos  Melia 206 FortWashington 36313 947.00    
16425212 Starr Marinos  Beck 312 Calverton 40569 848.00    
16426386 Galanos Vasilios  Burt 449 Elkridge 18169 546.00    
16426585 Harmon Marcia  Ellwood 189 Adelphi 12569 891.00    
16427178 Murphy Alicia  North 157 AberdeenGround 28249 566.00    
16427436 Hawley Jay  Pearce 115 SilverHill 37097 622.00    
16427463 Cowan Sean  Douglas 147 PerryHall 13353 497.00    
16427534 Pavlopoulos Prokopios  Singh 194 BeaverCreek 35641 218.00    
16427716 Tassi Catherine  Leigh 291 Chalcis 26345 592.00    
16427829 Aldridge Leda  Wallace 321 Overlea 20409 801.00    
16427971 Theodorou Elpida  Sanders 441 Sabillasville 14361 512.00    
16428093 Harmon Richard  Beal 379 TaylorsIsland 19289 466.00    
16428434 Tsamis Aristokles  Allen 202 Worton 45273 1203.00   
16429280 Stanley Carol  Tucker 213 Whitehaven 37097 1278.00   
16429315 Shields Stephen  Iles 328 Columbia 34409 854.00    
16430172 Karousos Kyle  Adams 256 Ernstville 41913 931.00    
16431025 Demos Elsie  Walsh 134 Chania 43033 1207.00   
16432025 Middleton Bill  Anderson 236 Tilghmanton 28361 1081.00   
16432257 Georgopoulos Delphina  Walmsley 324 Gambrills 45273 747.00    
16432329 Zurlo Dawn  Bradbury 243 LexingtonPark 33289 464.00    
16432745 Kakos Harold  Morrow 147 Yarrowsburg 32393 1260.00   
16433442 Stevens Stacey  Carpenter 420 BigSpring 45161 637.00    
16434040 Kanakaris Gregorios  Peterson 215 Franklin 29593 991.00    
16434331 Angelis Leonard  Waters 432 Patras 34185 398.00    
16434450 Creech Gregorios  Hook 289 NorthBethesda 35529 368.00    
16434954 Baros Emily  Welsh 323 AnnapolisNeck 14361 433.00    
16435176 Costas Samuel  Barr 478 Crellin 22201 325.00    
16436806 House Mikhalis  Macdonald 452 Woodlawn 15145 910.00    
16437112 Gallagher Aristotle  Pitt 211 IndianSprings 23769 388.00    
16438262 Dickson Barbara  Mcdonnell 405 Breathedsville 14361 638.00    
16439196 Ionnimis Carolos  Southern 378 Yarrowsburg 20521 417.00    
16440144 Newman Kaly  Bowers 440 Chania 42921 1116.00   
16440347 Mega Neil  Kouma 392 Elkridge 19961 302.00    
16440449 Joseph Mildred  Whitehouse 138 Rawlings 14249 1205.00   
16440510 Snyder Aaron  Couch 235 AshtonSandySpring 45385 356.00    
16440685 Katsaros Ross  Fountain 344 Olney 27689 932.00    
16440941 Orologas Apolo  Vaughan 430 HeraldHarbor 44937 1021.00   
16441254 Brady Ionia  Leonard 411 Oldtown 40233 164.00    
16441501 Mason Cynthia  Cummings 131 Finzel 28025 250.00    
16441730 Barr Ray  Matthams 328 Nanticoke 43033 1182.00   
16441876 Baker Denys  Devlin 454 WhiteOak 45273 509.00    
16442588 Zaro Sherri  Ford 368 Nanticoke 29369 1279.00   
16443315 Christos Thanos  Samuels 122 Solomons 24329 876.00    
16444805 Buros Clarence  Stokes 483 Ilchester 21753 980.00    
16446363 Kaya Clyde  Beck 306 IndianSprings 17833 686.00    
16448244 Craven Harriet  Maguire 294 Cloverly 38105 1006.00   
16448382 Stevens Marlene  Hayward 430 SilverHill 40905 1236.00   
16449275 Olsen Mike  Warren 136 Brookmont 34521 336.00    
16449569 Sherrill Justin  Ashton 173 Galesville 23769 392.00    
16449972 Shaffer Betsy  Wilks 397 CabinJohn 40345 617.00    
16450353 Theodorou Hemeros  Lees 436 Deale 24441 397.00    
16451776 Xenakis Diane  Carr 296 Detmold 18281 1232.00   
16454708 Hanas Callia  Morley 289 TaylorsIsland 32953 731.00    
16454992 Bartlett Kevin  Herbert 386 Ellerslie 16041 1034.00   
16456963 Vougiouklakis Anastasios  Lister 230 GlenBurnie 42361 218.00    
16457105 Ganis Agathe  Ramsay 169 CalvertBeach 16601 993.00    
16457418 Cassavetes Charissa  Dunlop 237 Burtonsville 40009 240.00    
16458039 Neal Carolos  Hicks 196 Edgewater 22425 649.00    
16458259 Theotokis Diana  Dunlop 152 Parole 30265 838.00    
16459422 Arthur Jan  Bolton 143 Dundalk 31721 583.00    
16459601 Braun Evan  Hawes 419 EastRiverdale 12793 1170.00   
16460609 Stephanopoulos Katie  Beaumont 384 Towson 35193 235.00    
16460626 Page Billie  Lloyd 128 EaklesMill 22761 170.00    
16461028 Barker Marjorie  Lang 169 Kozani 22089 242.00    
16461122 Hammond Dionysios  Barnard 406 Hutton 38329 830.00    
16461548 Petras Bruce  Potts 241 BrooklynPark 33513 317.00    
16462783 Orr Anastasia  Payne 306 CobbIsland 13689 1262.00   
16463319 Thornton Elpida  Hutton 285 Buckeystown 37881 337.00    
16463556 Morrow Shelley  Johnston 191 Garrison 22985 136.00    
16463635 Caras Sara  Mckenna 389 Swanton 27577 643.00    
16464645 Kaufman Carrie  Whittaker 367 Cordova 30265 755.00    
16465821 Griffith Jacob  Peterson 272 Calverton 15817 1183.00   
16465984 Guthrie Louis  Martinez 112 Thessaloniki 20409 622.00    
16466479 Sharp Gail  Worthington 475 Gorman 32617 1290.00   
16466570 Terrell Xenia  Butler 280 Clinton 14921 475.00    
16467979 Batchelor Kate  Kenny 454 Woodmore 44265 524.00    
16468573 House Christophoros  England 229 Ferndale 18169 605.00    
16468949 Drivas Thanasis  Curran 277 Thessaloniki 29929 352.00    
16469483 Lynn Miriam  Mcintyre 213 Baden 33065 677.00    
16470052 Guthrie Pangiota  Royle 239 WhiteOak 39449 294.00    
16470557 Payne Daphney  Harwood 335 BallengerCreek 37545 161.00    
16470826 Bryan Elias  Hood 251 Urbana 25897 812.00    
16472848 Marsh Baptista  Hancock 469 GarrettsMill 39673 1039.00   
16473268 Dimitriadis Cindy  Greenwood 409 Kennedyville 23209 323.00    
16473312 Locklear Evangelia  Ratcliffe 333 Calverton 33737 616.00    
16473607 Bond Carrie  Higgins 192 Marlton 31161 954.00    
16474016 Austin Varvara  Ahmed 326 Hampton 12793 1257.00   
16474266 Beatty Deborah  Laing 441 Pasadena 26457 1041.00   
16474598 Avramidis Andrea  Garcia 343 Rossville 41577 1263.00   
16474652 Gonzalez Lilika  Bevan 485 Lamia 21305 184.00    
16474742 Ronda Charlie  York 158 Pasadena 26233 496.00    
16474752 Roth Hesperos  Bates 395 QueenAnne 44825 1095.00   
16475908 Camp Fred  Brook 262 RockPoint 39225 136.00    
16475932 Zenon Tamara  Potts 192 Gapland 31721 866.00    
16476100 Mitzou Melania  Gibbons 101 Kozani 34857 266.00    
16477580 Mikos Ronald  Bloggs 131 Chance 27577 797.00    
16477591 Glaros Constantinos  Barnard 241 Spencerville 36313 318.00    
16477731 Morrow Theodora  Mckeown 469 Mechanicsville 35305 604.00    
16477937 Galanis Annette  Johnston 400 Bakersville 43481 221.00    
16478518 Donnelly Aristotle  Wainwright 121 Cockeysville 14921 993.00    
16479183 Katz Helena  Waters 122 Scaggsville 25113 864.00    
16479415 Daniels Don  Lewis 238 GlennDale 32617 934.00    
16479556 Sallis Tom  Allen 184 Burtonsville 30489 179.00    
16480216 Bowles Sibyl  Martinez 287 Lanham 28473 1002.00   
16480686 Robertson Christian  Durrant 161 Cockeysville 41577 159.00    
16481692 Robinson Sara  Higgs 117 Ringgold 31833 348.00    
16483399 Regas Elpida  Sutherland 256 Cordova 32841 1134.00   
16483563 Swain Sergio  Stacey 277 Patras 19177 374.00    
16484565 Georgas Chad  Oneill 431 MountAetna 30937 195.00    
16484981 Pitera Cameron  Adam 336 Odenton 40905 235.00    
16488285 Goldstein Lalage  Markham 357 Forestville 34633 1273.00   
16489209 Jason Lysander  Reid 391 Mercersville 12457 487.00    
16490090 Jamessonn Esther  Holmes 325 WhiteMarsh 18281 170.00    
16490441 Drakos Doria  Atkins 320 Piney 29369 749.00    
16490633 Brandt Judith  Bray 116 Croom 12457 591.00    
16491280 Fox Betty  Frame 324 Damascus 26793 801.00    
16491302 Alexiou Susan  Mason 336 Jesterville 17273 254.00    
16491819 Costas Eleni  Bartlett 417 Rhodes 45049 808.00    
16492131 Kritikos Alan  Whitaker 252 Jefferson 41017 185.00    
16492231 Moon Edgar  Busby 426 Middleburg 31273 204.00    
16492268 Chase Greg  Matthews 335 Elkridge 27577 645.00    
16493578 Robinson Dan  Faulkner 153 LangleyPark 37657 1214.00   
16493624 Harrell Earl  Lynch 420 Gilmore 39113 1280.00   
16494273 Bryant Elaine  Atherton 472 Dunkirk 15481 1203.00   
16495296 Gill Gordon  Bloggs 399 Savage 26345 305.00    
16495662 Park Seth  Bush 424 Jugtown 29817 983.00    
16499356 Zhang Lee  Neale 243 Suitland 30153 952.00    
16500306 Michel Diane  Lawson 387 MountLena 39785 1066.00   
16500540 Shepherd Gail  Knowles 297 Jefferson 27241 1126.00   
16500740 Richards Dione  Andrews 488 Shaft 44825 986.00    
16500854 Rubis Samouel  Fellows 294 Odenton 20969 113.00    
16503493 Sims Emma  Martinez 338 Severn 38441 939.00    
16503624 Balli Harry  Coulson 200 Eldersburg 42585 285.00    
16504473 Mina Leontios  Blackmore 119 Friendship 35081 819.00    
16506472 Xenakis Kate  Sheppard 318 Chester 24217 1038.00   
16507045 Ross Kristen  Mcgill 236 National 42809 183.00    
16507145 Athanasiadis Molly  English 363 Mercersville 43257 312.00    
16508584 Mitchell Rachel  Poole 115 Bishopville 28249 215.00    
16509585 Nash Stephanie  Worthington 328 Cockeysville 29257 633.00    
16510086 Nino Jenny  Barrow 390 Cockeysville 13801 1140.00   
16510399 Grant Terri  Blackman 124 Fairwood 23545 494.00    
16510714 Waters Clyde  Norris 452 BrooklynPark 25001 510.00    
16510875 Duke Titos  Taylor 296 Heraklion 31497 1274.00   
16511503 Hanson Zoe  Mccallum 367 Rawlings 16265 1079.00   
16512917 Rallis Pauline  Bolton 120 BraddockHeights 26233 1105.00   
16514057 Lamm Chad  Allison 370 Urbana 35977 140.00    
16514363 Teresi Rose  Parkes 304 Benedict 20969 550.00    
16514893 Adkins Kristina  French 404 ChevyChase 39113 1259.00   
16515217 Puckett Martha  Black 251 ChevyChase 22201 823.00    
16516480 Dunlap Billy  Miller 414 Grahamtown 28025 859.00    
16516482 Mates Eugene  Fawcett 176 Greensburg 45049 662.00    
16517577 Valaoritis Petrina  English 155 FortRitchie 36873 1197.00   
16518147 Stathos Sylvia  Charles 462 CoralHills 44377 1227.00   
16518156 Lynch Katie  Reed 284 PrinceFrederick 23545 1094.00   
16519425 Hull Parthenie  Larkin 283 Linganore 43705 522.00    
16520006 Shannon Shelley  Jones 233 BallengerCreek 19401 483.00    
16520513 Hines Teresa  Stokes 455 Clinton 29033 213.00    
16520518 Panagos Leon  Stewart 439 PrinceFrederick 17049 593.00    
16520558 Pratt Mildred  Mackie 424 Marlton 43705 1043.00   
16520608 Kallis Zachaios  Rigby 362 Riva 36089 317.00    
16520716 Michaelides Emma  Williamson 404 Greensburg 40681 649.00    
16521428 Benson Eleftheria  Mackay 193 Forestville 34857 558.00    
16521699 Tavoularis Becky  Wade 299 BowleysQuarters 39225 836.00    
16521758 Wilkins Patrick  Wells 264 LakeArbor 22537 226.00    
16521858 Carver Charles  Gilbert 294 SpringRidge 19065 776.00    
16522037 Hanson Marguerite  Mcmahon 497 Heraklion 23433 530.00    
16522229 Zaimis Edwin  Driscoll 109 Fairview 43481 224.00    
16522564 Capps Delphina  Schmidt 152 Fairmount 44937 606.00    
16522765 Jamessonn Eleutherios  Thorne 427 Marlboro 33401 1003.00   
16522924 Zimmerman Beth  Doyle 313 MiddleRiver 45161 1203.00   
16523798 Cannon Calandra  Mcmillan 124 Bishopville 45833 1104.00   
16526309 Pate Dawn  Potts 300 Randallstown 37321 1081.00   
16527344 Konstantinou Terry  Churchill 140 SpringGap 28137 1227.00   
16528063 Raynor Vasilis  Firth 101 Glassmanor 31721 1048.00   
16528751 Jason Ben  Oakley 152 Rhodes 27241 1005.00   
16528914 Lynch Tonya  Marshall 107 Pinesburg 30713 224.00    
16529575 Pace April  Eastwood 445 Whaleyville 42809 704.00    
16529792 Schneider Baruch  Rodgers 439 Galesville 16265 218.00    
16530135 Ioannidis Dhimitrios  Bates 468 CharlotteHall 27353 139.00    
16530711 Law Stacey  Fowler 243 MaysChapel 29481 924.00    
16532254 Crews Howard  Burton 239 Potomac 18281 636.00    
16533016 Orr Erasmus  Pugh 130 Crownsville 35081 1143.00   
16533268 Louganis Colleen  Lowe 254 MountAetna 41465 687.00    
16533661 Stallings Rose  Hassan 337 Clarksburg 39673 859.00    
16534621 Huffman Beverly  Douglas 394 Eden 24665 125.00    
16535259 Psomas Angeliki  Walsh 480 AspenHill 40233 629.00    
16535350 Barba Damianos  Sanders 437 Butlertown 23321 892.00    
16535562 Yu Elias  Bear 328 DealIsland 30489 1250.00   
16536012 Frye Euphemia  Ryder 460 Seabrook 25001 1233.00   
16536232 Herring Kali  Lee 403 Lanham 23881 770.00    
16537452 Rella Mikhos  Hicks 438 Cordova 29705 229.00    
16537916 Tompras Dolores  Senior 103 EastRiverdale 39561 583.00    
16539168 Flowers Deborah  Singh 303 Middleburg 23209 1212.00   
16539190 Baris William  Leslie 299 Agrinio 29369 1021.00   
16540572 Simon Clarence  Sanders 378 Bakersville 25225 590.00    
16541459 Manikas Carrie  Paterson 390 Darlington 30377 337.00    
16541460 Nikolas Argus  Campbell 482 Solomons 24217 509.00    
16541467 Snyder Euphemia  Coleman 474 Bensville 44377 1166.00   
16541914 Hsu Patricia  Greig 191 Summerfield 18729 342.00    
16541917 Sumner Zachaios  Stewart 232 Potomac 40121 733.00    
16542385 Kokes Melantha  Wainwright 241 Timonium 43705 499.00    
16544209 Mueller Cloris  Marsh 359 Lochearn 44713 875.00    
16544307 Lopez Theodore  Plant 200 SpringGap 41353 1273.00   
16545408 Barbee Clara  Halliday 194 Algonquin 31273 965.00    
16545743 Zanni Hippolytus  Edmonds 163 Kingstown 26009 167.00    
16545837 Bennett Phaedra  Hassan 245 Bagtown 19849 801.00    
16546051 Malone Tommy  Mcleod 174 Whaleyville 33513 1110.00   
16546083 McLean Katharine  Mccormick 424 Adamstown 39897 999.00    
16546482 Konstantinidis Pericles  Gale 118 Kettering 36649 1269.00   
16546782 McMahon Maximos  Crossley 329 NorthBethesda 12681 595.00    
16547072 Manago Wallace  Lowry 196 GoldenBeach 43257 222.00    
16548331 Diamantopoulos Angeliki  John 410 Breathedsville 16713 715.00    
16548520 Williams Sibyl  Burns 478 Monrovia 36089 873.00    
16548633 Margaritis Dean  Blackburn 445 Savage 45721 220.00    
16548647 Ballard Dorris  Buchanan 110 ForestGlen 31609 1197.00   
16548690 McLean Katie  Ryder 368 MiddleRiver 30153 360.00    
16549499 Fowler Janet  Greene 201 Lochearn 44377 775.00    
16550052 Karalis Randall  Mcmillan 255 Lusby 19065 1123.00   
16550247 Bakas Adam  Blackburn 212 Fairview 18841 432.00    
16550986 Mayo Megan  Thorne 181 TempleHills 44713 1193.00   
16551101 Garner Leda  Greenwood 184 Spencerville 43369 1118.00   
16551362 Markopoulos Rhode  Donnelly 298 EllicottCity 22089 632.00    
16552025 Chen Frank  Pemberton 201 Andrews 27577 1051.00   
16552191 Greene Melantha  Woodcock 163 Whaleyville 41801 519.00    
16552213 Whitley Raymond  Duffy 165 Pasadena 44489 753.00    
16552371 Mitro Marina  Redman 444 Pecktonville 40793 678.00    
16552541 McKnight Ronald  Connelly 190 Waldorf 34745 1220.00   
16552613 Tripi Electra  Wood 370 Crellin 36537 241.00    
16553549 Dillon Nicholas  Jacobs 453 LaVale 20073 652.00    
16553588 Markos Margaret  Duff 194 Kingsville 43705 621.00    
16554434 Howell Lawrence  Davey 211 PotomacHeights 43369 997.00    
16556555 Valli Marcus  Lister 255 SpringRidge 31833 658.00    
16556975 Jamessonn Alice  Brennan 169 CabinJohn 43705 882.00    
16557192 Vasco Melissa  Duggan 391 Chillum 28585 810.00    
16557508 Tata Lana  Ward 339 BrockHall 22201 868.00    
16557685 Gallagher Helena  Cummings 144 Baden 26569 834.00    
16557689 Christakis Marlene  Mcneil 218 Huntingtown 19289 927.00    
16558893 Christensen Charlie  Parkes 302 Lusby 24777 1231.00   
16559097 Stephanopoulos Alicia  Francis 363 Essex 38777 642.00    
16559155 Marcus Lukianos  Dalton 109 Cavetown 39673 988.00    
16560450 Newman Regina  Fitzpatrick 250 BallengerCreek 39897 1074.00   
16561005 Drake Stacy  Wagstaff 434 Ringgold 40793 280.00    
16561519 Spiteri Pericles  Hood 242 BallengerCreek 28361 1286.00   
16562168 Poole Pam  Davey 380 CabinJohn 36313 1089.00   
16562974 Lambros Joy  Almond 168 Oldtown 38777 1038.00   
16563008 Agnes Becky  Bray 202 Cockeysville 35753 475.00    
16563464 Brown Elenitsa  Povey 494 Grahamtown 17273 568.00    
16564910 Kostopoulos Aristotle  Saunders 261 Halfway 36089 1226.00   
16566568 Bynum Vasilis  Woodcock 468 Urbana 42361 984.00    
16566771 Rogers Mildred  Sanderson 432 Mitchellville 17049 978.00    
16567633 Lagana Laurence  Hurst 491 LexingtonPark 42809 334.00    
16567728 Shepherd Jessie  Mackenzie 129 Derwood 36313 1270.00   
16568266 Hopkins Guy  Firth 162 Aquasco 18281 795.00    
16568710 Short Bobby  Hamilton 251 Point 35417 986.00    
16569180 Sgouros Melvin  Meadows 222 Crofton 23993 134.00    
16569193 Logo Theodosios  Saunders 402 Heraklion 35753 388.00    
16569385 Hatzi Ashley  Barnes 130 Ocean 35641 462.00    
16569737 Brown Rick  Royle 236 BallengerCreek 32169 171.00    
16569784 Logo Pavlos  Bell 490 Lutherville 42361 893.00    
16570169 Boswell Marcia  Mullins 196 Dargan 40233 794.00    
16571127 Maragos Catherine  Crouch 142 Bakersville 28137 1150.00   
16571755 Sacca Cheryl  Greene 164 MountLena 16153 301.00    
16572658 McLean Gregory  Crawford 367 Pinesburg 19513 380.00    
16572798 Paules Gilbert  Moore 346 Buckeystown 18953 882.00    
16573329 Boosalis Petros  Frame 497 Waldorf 32281 367.00    
16575345 Peele Seth  Heath 424 GlennDale 41577 758.00    
16576281 Hallas Peter  Churchill 461 Darlington 25561 114.00    
16576559 Trakas Phaedra  Randall 373 Fairview 34857 1250.00   
16577018 Bernstein Vernandos  Cooper 356 Fulton 31273 835.00    
16577068 Psomas Jeffrey  Rodgers 189 Fallston 38441 158.00    
16577428 Alanis Cindy  Waller 381 Parkville 18505 161.00    
16578021 Baris Theresa  Sanders 323 WhiteMarsh 41689 521.00    
16578062 Howard Ioanna  Davies 121 Arbutus 42585 1160.00   
16579434 Cora Bill  Mulligan 173 Bartonsville 25561 444.00    
16579781 Verga Geoffrey  Bull 389 MountAetna 40681 528.00    
16580271 Ramsey Bob  Austin 256 Mercersville 44265 948.00    
16580757 Anastas Orestes  Johnston 156 Moscow 24889 375.00    
16580966 Weiner Altair  Hamer 208 NationalHarbor 27801 699.00    
16581436 Sotiropoulos Lloyd  Lamb 351 Cordova 41241 685.00    
16584310 Cho Ronald  Mooney 274 Larissa 40569 816.00    
16585606 Anastos Symeon  Gregory 398 Dundalk 34745 614.00    
16585857 Prisco Angela  Edge 443 Trikala 22649 723.00    
16586421 Noble Carla  Gregory 355 Randallstown 31049 878.00    
16587030 Crawford Geraldine  Carney 223 CalvertBeach 44601 193.00    
16587056 Alevizos Mark  Ashcroft 271 Aquasco 25113 955.00    
16588304 Stone Ioanna  Fenton 277 OxonHill 19289 559.00    
16588316 Monroe Kara  Southern 139 Brandywine 37657 958.00    
16588712 Bridges Molly  Mccann 456 Friendly 32505 1141.00   
16588782 Bridges Mahail  Farrell 181 Marlton 43033 617.00    
16591709 Manikas Christine  Shah 308 DamesQuarter 32393 750.00    
16592241 Avramidis Kelly  Wilson 358 Pecktonville 36761 1034.00   
16592810 Kormos Karl  Lyons 322 Jennings 26793 106.00    
16593015 Rollins Raymond  Walsh 133 PrinceFrederick 14361 184.00    
16593076 Nicolo Caroline  Tanner 110 OceanPines 30937 378.00    
16593831 Holden Evan  Mcgregor 214 Ellerslie 29257 1133.00   
16594418 Xenakis Cleopatra  Barclay 349 Waterview 40009 1018.00   
16595949 Palmer Rick  Ashcroft 284 Edgemont 20521 366.00    
16596132 French Maris  York 399 WhiteMarsh 35081 414.00    
16596510 Gibbs Marshall  Khan 408 Woodland 41129 780.00    
16596901 Combs Dorrise  Cummings 139 ChevyChase 14585 1117.00   
16597318 Bean Kaly  Stacey 126 Carney 43033 1279.00   
16599562 Cates Drusilla  Allan 257 OxonHill 45273 925.00    
16600464 Crabtree Rita  Bell 123 Hughesville 38553 361.00    
16601412 Hamilton Koren  Hutchings 468 Odenton 29145 398.00    
16601648 Fleming Hermione  Robertson 193 Damascus 13017 597.00    
16602023 Delis Daphne  Charlton 483 Halfway 34969 170.00    
16602623 Nicolaou Phyllis  Blackman 238 Middleburg 20073 1064.00   
16602740 Park Ben  Holloway 135 Tolchester 12905 825.00    
16603670 Clayton Bob  Storer 105 Darlington 35529 1215.00   
16604265 Steele Cosima  Daly 341 LakeArbor 29145 1115.00   
16604717 Martha Maris  Gardner 175 Essex 12681 1068.00   
16604855 Vasco Nicodemus  Simons 378 Whaleyville 32505 1038.00   
16605554 Shah Douglas  Little 345 Accokeek 36649 644.00    
16606329 George Louis  Ahmad 498 BryansRoad 37881 1240.00   
16606399 Bernstein Dawn  Browne 415 Finzel 12345 392.00    
16606999 Lazos Eugene  Farmer 212 Kozani 24777 222.00    
16607137 Triantafyllos Oreste  Naylor 338 Gilmore 18505 653.00    
16607257 Saitta Andrew  Newman 464 Catonsville 29145 889.00    
16609867 Durham Dorrise  Bolton 246 Reid 13913 872.00    
16611037 Lagana Karen  Grey 168 Woodlawn 13577 595.00    
16611333 Hondros Kora  Downes 217 Huntingtown 14025 1255.00   
16611340 Economides Debbie  Smart 375 Woodmore 17609 874.00    
16611473 Martha Elpida  Peterson 472 Point 37993 1195.00   
16611498 Pappas Christophoros  Morrow 457 Crellin 32281 192.00    
16611726 Shannon Lynn  Wilks 426 LexingtonPark 38777 422.00    
16612641 Hrisoverghi Eileen  Harper 247 Eldersburg 19177 420.00    
16613047 Vasileiou Jon  Goddard 243 Tolchester 31721 1269.00   
16613871 Goldberg Lindsay  Hamilton 417 BigSpring 12345 217.00    
16614183 Byrd Beverly  Corbett 339 Katerini 29257 1080.00   
16614536 Frederick Laura  West 483 Buckeystown 21305 389.00    
16615640 Morgan Jocasta  Roche 493 Scaggsville 33737 458.00    
16617396 Heller Leah  Wallis 498 Danville 33737 469.00    
16617419 Craven Lester  Lopez 363 Fairmount 37881 896.00    
16617860 Beach Dionis  Goldsmith 364 Heraklion 41689 295.00    
16617953 Tomaras Edith  Mitchell 185 Carney 43257 558.00    
16618778 Vogel Marian  Moss 361 Pikesville 38105 547.00    
16618958 English Seraphim  Mcneil 104 Rhodes 42585 556.00    
16619541 Minas Gregor  Hilton 133 WhiteMarsh 17833 1035.00   
16619675 Mates Christine  Barr 381 Deale 45385 1235.00   
16619779 Papageorgiou Lewis  Jordan 282 Gilmore 34185 937.00    
16621843 Wooten Prokopios  Marsden 202 Riva 24777 674.00    
16622721 Metaxas Jocasta  Grainger 111 Crownsville 35305 1255.00   
16622808 Sallas Carl  Andrew 450 Ilchester 42137 576.00    
16622966 Kontogouris Anne  Shaw 143 KentNarrows 25337 960.00    
16623401 Anderson Marvin  Aldred 269 Largo 13801 1129.00   
16624598 Sica Sheila  Kearney 285 Scaggsville 18169 682.00    
16625776 Gregory Eileen  Rowley 328 SpringGap 40681 624.00    
16625868 Burch Vasilis  Bernard 137 Calverton 23433 1262.00   
16626285 Stathopoulos Shawn  Eaton 399 CabinJohn 14249 1119.00   
16626856 Golias Kristen  Murray 302 Flintstone 44153 773.00    
16627213 Vitalis Dimitra  Mclean 171 Mayo 41017 1269.00   
16627255 Lynch Laura  Knight 385 Mercersville 21753 498.00    
16627571 Thoma Nysa  Horton 370 BroomesIsland 13689 1168.00   
16627775 Palamara Matthias  Haynes 232 HeraldHarbor 14473 291.00    
16629027 Joseph Zenon  Larsen 268 LeisureWorld 27577 310.00    
16629749 Tata Katie  Waring 360 BowleysQuarters 23769 761.00    
16630655 Ferguson Ernest  Knott 421 Tyaskin 15257 1296.00   
16630968 Pace Adam  Robson 248 Algonquin 21977 248.00    
16631101 Eaton Hazel  Ryder 257 PotomacHeights 25225 272.00    
16631243 Kearney Prokopios  Wills 162 Suitland 40793 537.00    
16631283 Adams Daphne  Thorne 393 Aquasco 26345 490.00    
16631888 Berg Mildred  Wagstaff 286 Bloomington 37097 131.00    
16633285 Collins Theodora  Kearns 466 SmithIsland 14697 1125.00   
16633592 Apostolos Maichail  Fraser 368 Agrinio 33401 107.00    
16633734 Peele Louis  Roach 234 Scaggsville 12681 266.00    
16635198 Melis Paul  Hancock 495 SpringRidge 28585 554.00    
16635638 Shea Nikolaos  Haines 233 Clinton 25561 781.00    
16635972 Bowman Lukas  Fraser 267 Madison 20073 1172.00   
16637388 Covington Melinda  England 142 Ellerslie 42585 1064.00   
16638708 Wyatt Akilina  Dickens 406 BigPool 15369 959.00    
16639041 Chen Aaron  Daniel 334 Williston 25673 753.00    
16639446 Panagopoulos Hera  Gilbey 375 Queenland 35081 504.00    
16639592 Mullen Damia  Daly 164 LexingtonPark 20297 608.00    
16639809 Stamos Lynda  Connelly 132 PleasantHills 43705 707.00    
16640496 Gogola Frank  Grimes 122 WhiteMarsh 13129 839.00    
16640598 Vlasopoulos Kathy  Welch 221 Croom 15481 1169.00   
16640856 Blum Rhea  Williamson 314 TilghmanIsland 21193 1153.00   
16640911 Knox Kristina  Fuller 326 Bakersville 30489 1200.00   
16641373 Sanchez Melvin  Weaver 264 EllicottCity 26121 1139.00   
16641458 Gray Robin  Robson 335 Dunkirk 40345 137.00    
16641561 Kontos Adonis  Travers 287 Wheaton 33065 352.00    
16642015 Eason Don  Whittaker 475 MaysChapel 24217 635.00    
16644183 Creech Ross  Thompson 114 Trikala 37545 240.00    
16644329 Galifianakis Alithea  Bean 499 BigSpring 15705 953.00    
16644464 Mena Evan  Cottrell 114 Glenmont 18729 1058.00   
16644538 Hurley Donald  Porter 254 Brookmont 25785 280.00    
16646422 Blanchard Alexandros  Clay 181 Chester 26345 619.00    
16648881 Robertson Galatea  Bob 334 Marlton 23881 878.00    
16648909 Glass Christian  Hartley 210 MontgomeryVillage 16041 926.00    
